value,savings,description_doge,total_obligation,award_amount,link,fain_key,date,agency,funding_opportunity_goals,total_obligated_amount,federal_action_obligation,non_federal_funding_amount,action_date,action_date_fiscal_year,awarding_agency_name,awarding_sub_agency_name,funding_office_name,recipient_name,recipient_parent_name,primary_place_of_performance_scope,primary_place_of_performance_country_code,primary_place_of_performance_country_name,primary_place_of_performance_state_name,cfda_title,business_types_description,action_type_description,sector
132475.0,17355.42,"DUKE UNIVERSITY LIBRARIES—IN PARTNERSHIP WITH PENNSYLVANIA STATE UNIVERSITY, WASHINGTON UNIVERSITY IN ST. LOUIS, PRINCETON UNIVERSITY, THE UNIVERSITY OF MINNESOTA (MEMBERS OF THE DATA CURATION NETWORK: DCN), AND THE ASSOCIATION OF RESEARCH LIBRARIES—WILL DEVELOP AN ENHANCED, SPECIALIZED CURRICULUM FOR DATA CURATION TRAINING FOR ACADEMIC LIBRARY AND ARCHIVES STAFF. BY DEVELOPING MORE IN-DEPTH AND CUSTOMIZED TRAINING AND RESOURCES IN GEOSPATIAL, SCIENTIFIC IMAGES, CODE, AND SIMULATION DATA, THE TEAM ADDRESSES THE DEMANDS OF ACADEMIC LIBRARIANS AND ARCHIVISTS TO BETTER SUPPORT RESEARCHERS AT THEIR INSTITUTIONS. BUILDING ON EXISTING DCN CURRICULUM, THIS PROJECT WILL PRIORITIZE ETHICAL, EQUITABLE, AND ACCESSIBLE CONSIDERATIONS FOR RESEARCH DATA CURATION; MAKE THE RESULTING EDUCATIONAL MATERIALS OPENLY ACCESSIBLE ONLINE FOR FUTURE USE AND ADAPTATION; AND HOST A PILOT WORKSHOP TO ASSESS THE WORKSHOP MATERIALS, BUILD KNOWLEDGE IN THESE AREAS, AND STRENGTHEN COMMUNITY ENGAGEMENT.",132475.0,0.0,https://usaspending.gov/award/ASST_NON_RE-252343-OLS-22_5950,RE-252343-OLS-22,4/8/2025,Institute of Museum and Library Services,NOT APPLICABLE,132475.0,0.0,0.0,2024-07-02,2024.0,Institute of Museum and Library Services,Institute of Museum and Library Services,INSTITUTE OF MUSEUM  LIBRARY SVCS,DUKE UNIVERSITY,DUKE UNIVERSITY,SINGLE ZIP CODE,USA,UNITED STATES,NORTH CAROLINA,LAURA BUSH 21ST CENTURY LIBRARIAN PROGRAM,STATE GOVERNMENT,REVISION,Education
374288.0,277242.65,"IN THIS EARLY CAREER RESEARCH DEVELOPMENT PROJECT, DR. ALEXANDRA CHASSANOFF WILL INVESTIGATE HOW BORN-DIGITAL STEWARDS DESCRIBE THEIR CURRENT NEEDS AND CHALLENGES; WHAT PROFESSIONALIZATION PATHWAYS EXIST; AND WHAT ROLE, IMPACT, AND VALUE COMMUNITIES OF PRACTICE HAVE IN BORN-DIGITAL STEWARDSHIP. ACTIVITIES WILL INCLUDE CONDUCTING AN ENVIRONMENTAL SCAN, STUDYING SEVERAL COMMUNITIES OF PRACTICE VIA SITE OBSERVATIONS AND FOCUS GROUP SESSIONS, AND INTERVIEWING OTHER EXPERT COMMUNITY OF PRACTICE STAKEHOLDERS. DELIVERABLES WILL INCLUDE A SYNTHESIS OF CURRENT PROFESSIONALIZATION PATHWAYS, A SUMMATIVE REPORT ON BORN-DIGITAL STEWARDSHIP, AND A GUIDE TO CULTIVATING PROFESSIONAL BORN-DIGITAL STEWARDSHIP COMMUNITIES OF PRACTICE. BY SHARING ACTIONABLE GUIDANCE DERIVED FROM PRACTITIONER EXPERIENCES, THE PROJECT WILL HELP DIMINISH THE WIDENING GAP IN BORN-DIGITAL STEWARDSHIP BETWEEN BEST-IN-PRACTICE THEORIES AND EXISTING REALITIES IN LIBRARIES AND ARCHIVES ACROSS THE NATION.",374288.0,374288.0,https://usaspending.gov/award/ASST_NON_RE-256690-OLS-24_5300,RE-256690-OLS-24,4/8/2025,Institute of Museum and Library Services,"GOAL 2: DEVELOP FACULTY, LIBRARY, AND ARCHIVES LEADERS BY INCREASING THE INSTITUTIONAL CAPACITY OF LIBRARIES, ARCHIVES, AND GRADUATE PROGRAMS RELATED TO LIBRARY AND INFORMATION SCIENCE",374288.0,374288.0,0.0,2024-07-10,2024.0,Institute of Museum and Library Services,Institute of Museum and Library Services,INSTITUTE OF MUSEUM  LIBRARY SVCS,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,SINGLE ZIP CODE,USA,UNITED STATES,NORTH CAROLINA,LAURA BUSH 21ST CENTURY LIBRARIAN PROGRAM,STATE GOVERNMENT,NEW,Education
151933.0,70425.95,"THE ASHEVILLE ART MUSEUM WILL CONSERVE, PRESERVE, AND DIGITIZE A PORTION OF ITS COLLECTION OF ARTWORKS RELATED TO WESTERN NORTH CAROLINA, SOUTHERN APPALACHIA, AND THE SOUTHEASTERN REGION. THE PROJECT ADDRESSES 148 OBJECTS OF APPALACHIAN HISTORICAL AND CONTEMPORARY WORK, INCLUDING WORKS BY BLACK MOUNTAIN COLLEGE STUDENTS AND FACULTY AND SELF-TAUGHT ARTISTS. PROJECT ACTIVITIES WILL INCLUDE THE CLEANING AND REPAIR OF PAINTINGS AND WORKS ON PAPER AND REPAIRING CHIPPED OR BROKEN CERAMICS, IN ADDITION TO PHOTOGRAPHY AND DIGITIZATION. THE PROJECT WILL BENEFIT VISITORS, STUDENTS, AND SCHOLARS AND INCREASED DIGITAL ACCESS TO THE COLLECTION FOR THE PUBLIC.",151933.0,304883.0,https://usaspending.gov/award/ASST_NON_ST-255003-OMS-23_5950,ST-255003-OMS-23,4/8/2025,Institute of Museum and Library Services,,151933.0,151933.0,152950.0,2023-09-13,2023.0,Institute of Museum and Library Services,Institute of Museum and Library Services,INSTITUTE OF MUSEUM  LIBRARY SVCS,"ASHEVILLE ART MUSEUM ASSOCIATION, INCORPORATED","ASHEVILLE ART MUSEUM ASSOCIATION, INCORPORATED",SINGLE ZIP CODE,USA,UNITED STATES,NORTH CAROLINA,SAVE AMERICA'S TREASURES,STATE GOVERNMENT,NEW,Justice Social Equity and Community
149952.0,57097.97,"WATERSHEDS FOR PLACE-BASED, EXPERIENTIAL EDUCATION [THE CAPE FEAR WATERSHED PROJECT (CFWP) IS AN ENVIRONMENTAL HUMANITIES APPROACH TO PLACE-BASED TEACHING AND LEARNING. USING WATERSHEDS TO REFLECT ON SOCIAL CONNECTIONS AND HUMAN RELATIONSHIPS IN AND WITH NATURE, THE CFWP INCREASES OUR SENSE OF PLACE TO IMPROVE CARE FOR HUMAN AND NON-HUMAN LIFE. FOCUSING ON THE ONLINE M.S. IN SUSTAINABILITY & ENVIRONMENT, WE WILL INTEGRATE HUMANITIES PRACTICES IN A SUMMER FIELD COURSE, THREE NEW TOPICS COURSES, AND FLEXIBLE ONLINE MODULES, AS WE UNIFY THE M.S. CURRICULUM VIA THE THEME OF THE CAPE FEAR WATERSHED. WE WILL ALSO: 1) BRING FACULTY AND STUDENTS TOGETHER IN PLACES STUDIED IN COURSES; 2) BUILD CONNECTIONS BETWEEN PEOPLE, INSTITUTIONS, AND PLACES IN THE WATERSHED, ESPECIALLY UNC GREENSBORO AND UNC WILMINGTON, SITUATED IN THE HEADWATERS AND NEAR THE MOUTH OF THE WATERSHED, RESPECTIVELY; AND 3) EMPHASIZE HUMANITIES APPROACHES IN SHARABLE CURRICULA AND RESOURCES WITH REGARD TO TOPICS THAT ARE USUALLY THE PURVIEW OF THE NATURAL AND SOCIAL SCIENCES.]",149952.0,149952.0,https://usaspending.gov/award/ASST_NON_AA28459022_4340,AA28459022,4/4/2025,National Endowment for the Humanities,"STRENGTHEN THE TEACHING AND STUDY OF THE HUMANITIES BY DEVELOPING NEW OR ENHANCING EXISTING PROGRAMS, RESOURCES (INCLUDING THOSE IN DIGITAL FORMAT), OR COURSES THAT EXPLORE, INTERPRET, AND PRESERVE THE DIVERSITY OF HUMAN CULTURES, IDEAS, AND PRACTICES, PAST AND PRESENT.",149952.0,149952.0,0.0,2022-02-09,2022.0,National Endowment for the Humanities,National Endowment for the Humanities,NATIONAL ENDOWMENT FOR THE,UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,THE UNIVERSITY OF NORTH CAROLINA,STATE-WIDE,USA,UNITED STATES,NORTH CAROLINA,PROMOTION OF THE HUMANITIES TEACHING AND LEARNING RESOURCES AND CURRICULUM DEVELOPMENT,PRIVATE INSTITUTION OF HIGHER EDUCATION,NEW,Education
149952.0,57097.97,"WATERSHEDS FOR PLACE-BASED, EXPERIENTIAL EDUCATION [THE CAPE FEAR WATERSHED PROJECT (CFWP) IS AN ENVIRONMENTAL HUMANITIES APPROACH TO PLACE-BASED TEACHING AND LEARNING. USING WATERSHEDS TO REFLECT ON SOCIAL CONNECTIONS AND HUMAN RELATIONSHIPS IN AND WITH NATURE, THE CFWP INCREASES OUR SENSE OF PLACE TO IMPROVE CARE FOR HUMAN AND NON-HUMAN LIFE. FOCUSING ON THE ONLINE M.S. IN SUSTAINABILITY & ENVIRONMENT, WE WILL INTEGRATE HUMANITIES PRACTICES IN A SUMMER FIELD COURSE, THREE NEW TOPICS COURSES, AND FLEXIBLE ONLINE MODULES, AS WE UNIFY THE M.S. CURRICULUM VIA THE THEME OF THE CAPE FEAR WATERSHED. WE WILL ALSO: 1) BRING FACULTY AND STUDENTS TOGETHER IN PLACES STUDIED IN COURSES; 2) BUILD CONNECTIONS BETWEEN PEOPLE, INSTITUTIONS, AND PLACES IN THE WATERSHED, ESPECIALLY UNC GREENSBORO AND UNC WILMINGTON, SITUATED IN THE HEADWATERS AND NEAR THE MOUTH OF THE WATERSHED, RESPECTIVELY; AND 3) EMPHASIZE HUMANITIES APPROACHES IN SHARABLE CURRICULA AND RESOURCES WITH REGARD TO TOPICS THAT ARE USUALLY THE PURVIEW OF THE NATURAL AND SOCIAL SCIENCES.]",149952.0,0.0,https://usaspending.gov/award/ASST_NON_AA28459022_4340,AA28459022,4/4/2025,National Endowment for the Humanities,"STRENGTHEN THE TEACHING AND STUDY OF THE HUMANITIES BY DEVELOPING NEW OR ENHANCING EXISTING PROGRAMS, RESOURCES (INCLUDING THOSE IN DIGITAL FORMAT), OR COURSES THAT EXPLORE, INTERPRET, AND PRESERVE THE DIVERSITY OF HUMAN CULTURES, IDEAS, AND PRACTICES, PAST AND PRESENT.",149952.0,0.0,0.0,2024-08-01,2024.0,National Endowment for the Humanities,National Endowment for the Humanities,NATIONAL ENDOWMENT FOR THE,UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,,STATE-WIDE,USA,UNITED STATES,NORTH CAROLINA,PROMOTION OF THE HUMANITIES TEACHING AND LEARNING RESOURCES AND CURRICULUM DEVELOPMENT,PRIVATE INSTITUTION OF HIGHER EDUCATION,REVISION,Education
89110.0,5976.23,"DIGITAL EXPLORATION OF NORTH CAROLINA CENTRAL UNIVERSITY'S HISTORY [FACULTY AND STAFF FROM HUMANITIES DISCIPLINES WITHIN THE COLLEGE OF ARTS, SOCIAL SCIENCES, AND HUMANITIES AT NORTH CAROLINA CENTRAL UNIVERSITY WILL FORM A COHORT TO PARTICIPATE IN A TWO-YEAR PROJECT (2022-2024) THAT USES THE NCCU MATERIALS AT DIGITAL NC (ESPECIALLY THE NEWSPAPERS AND YEARBOOKS) AND THE MATERIALS IN THE NCCU ARCHIVES TO DEVELOP TEACHING MATERIALS TO BE IMPLEMENTED IN THEIR COURSES. IN THE FIRST YEAR, WE WILL COORDINATE WITH THE DIGITAL HUMANITIES RESEARCH INSTITUTE AT CUNY FOR WORKSHOP MATERIALS AND INSTRUCTORS WHO WOULD BE WILLING TO RUN A WEEK OF WORKSHOPS. AFTER THE WORKSHOP, FACULTY MEMBERS WILL BE EXPECTED TO CREATE AND IMPLEMENT COURSE MODULES USING THIS DIGITAL ARCHIVAL MATERIAL. IN THE SECOND YEAR, FACULTY MEMBERS WILL PARTICIPATE IN A SYMPOSIUM DISCUSSING THEIR RESULTS AND WILL ENGAGE WITH OTHER FACULTY MEMBERS IN THEIR DISCIPLINES AS WELL AS THE GREATER UNIVERSITY COMMUNITY AND THE CITIZENS OF DURHAM, NC.]",89110.0,89110.0,https://usaspending.gov/award/ASST_NON_AB28457022_4340,AB28457022,4/4/2025,National Endowment for the Humanities,"STRENGTHEN THE TEACHING AND STUDY OF THE HUMANITIES BY DEVELOPING NEW OR ENHANCING EXISTING PROGRAMS, RESOURCES (INCLUDING THOSE IN DIGITAL FORMAT), OR COURSES THAT EXPLORE, INTERPRET, AND PRESERVE THE DIVERSITY OF HUMAN CULTURES, IDEAS, AND PRACTICES, PAST AND PRESENT.",89110.0,89110.0,0.0,2022-05-10,2022.0,National Endowment for the Humanities,National Endowment for the Humanities,NATIONAL ENDOWMENT FOR THE,NORTH CAROLINA CENTRAL UNIVERSITY,THE UNIVERSITY OF NORTH CAROLINA,STATE-WIDE,USA,UNITED STATES,NORTH CAROLINA,PROMOTION OF THE HUMANITIES TEACHING AND LEARNING RESOURCES AND CURRICULUM DEVELOPMENT,PRIVATE INSTITUTION OF HIGHER EDUCATION,NEW,Education
89110.0,5976.23,"DIGITAL EXPLORATION OF NORTH CAROLINA CENTRAL UNIVERSITY'S HISTORY [FACULTY AND STAFF FROM HUMANITIES DISCIPLINES WITHIN THE COLLEGE OF ARTS, SOCIAL SCIENCES, AND HUMANITIES AT NORTH CAROLINA CENTRAL UNIVERSITY WILL FORM A COHORT TO PARTICIPATE IN A TWO-YEAR PROJECT (2022-2024) THAT USES THE NCCU MATERIALS AT DIGITAL NC (ESPECIALLY THE NEWSPAPERS AND YEARBOOKS) AND THE MATERIALS IN THE NCCU ARCHIVES TO DEVELOP TEACHING MATERIALS TO BE IMPLEMENTED IN THEIR COURSES. IN THE FIRST YEAR, WE WILL COORDINATE WITH THE DIGITAL HUMANITIES RESEARCH INSTITUTE AT CUNY FOR WORKSHOP MATERIALS AND INSTRUCTORS WHO WOULD BE WILLING TO RUN A WEEK OF WORKSHOPS. AFTER THE WORKSHOP, FACULTY MEMBERS WILL BE EXPECTED TO CREATE AND IMPLEMENT COURSE MODULES USING THIS DIGITAL ARCHIVAL MATERIAL. IN THE SECOND YEAR, FACULTY MEMBERS WILL PARTICIPATE IN A SYMPOSIUM DISCUSSING THEIR RESULTS AND WILL ENGAGE WITH OTHER FACULTY MEMBERS IN THEIR DISCIPLINES AS WELL AS THE GREATER UNIVERSITY COMMUNITY AND THE CITIZENS OF DURHAM, NC.]",89110.0,0.0,https://usaspending.gov/award/ASST_NON_AB28457022_4340,AB28457022,4/4/2025,National Endowment for the Humanities,"STRENGTHEN THE TEACHING AND STUDY OF THE HUMANITIES BY DEVELOPING NEW OR ENHANCING EXISTING PROGRAMS, RESOURCES (INCLUDING THOSE IN DIGITAL FORMAT), OR COURSES THAT EXPLORE, INTERPRET, AND PRESERVE THE DIVERSITY OF HUMAN CULTURES, IDEAS, AND PRACTICES, PAST AND PRESENT.",89110.0,0.0,0.0,2024-01-25,2024.0,National Endowment for the Humanities,National Endowment for the Humanities,NATIONAL ENDOWMENT FOR THE,NORTH CAROLINA CENTRAL UNIVERSITY,,STATE-WIDE,USA,UNITED STATES,NORTH CAROLINA,PROMOTION OF THE HUMANITIES TEACHING AND LEARNING RESOURCES AND CURRICULUM DEVELOPMENT,PRIVATE INSTITUTION OF HIGHER EDUCATION,REVISION,Education
149637.0,6841.92,"DIGITAL FLUENCY AND EXPERIENTIAL LEARNING: PROMOTING DIGITAL HUMANITIES IN UNDERGRADUATE RESEARCH [THE PROJECT TEAM FOR ?DIGITAL FLUENCY AND EXPERIENTIAL LEARNING: PROMOTING DIGITAL HUMANITIES IN UNDERGRADUATE RESEARCH? WILL CREATE A DIGITAL HUMANITIES UNDERGRADUATE RESEARCH (DHUR) TRACK FOR UNC ASHEVILLE?S UNDERGRADUATE RESEARCH PROGRAM. DHUR COURSES WILL ENGAGE STUDENTS IN DIGITAL HUMANITIES THROUGH EXPERIENTIAL LEARNING AND UNDERGRADUATE RESEARCH ACTIVITIES. THE GRANT WILL FACILITATE FACULTY DEVELOPMENT EFFORTS IN ORDER TO INCREASE THE NUMBER OF COURSES THAT EMPLOY HUMANISTIC INQUIRY AND DIGITAL TOOLS AND TO ADAPT AND PILOT COURSES FOR THE DHUR TRACK. THESE COURSES WILL INCORPORATE PRACTICES SUCH AS COMMUNITY ENGAGEMENT, ARCHIVAL RESEARCH, STORY MAPPING, ORAL HISTORY COLLECTION, AND OTHER FORMS OF EXPERIENTIAL LEARNING. STUDENTS IN DHUR COURSES WILL CONTRIBUTE TO THE CRAFTING AND DISSEMINATION OF AN INCLUSIVE ONLINE MUSEUM HOUSING ARCHIVAL MATERIALS AND INTERACTIVE PROJECTS THAT ILLUMINATE THE EXPERIENCES OF HISTORICALLY EXCLUDED PEOPLE IN ASHEVILLE AND ITS ENVIRONS.]",149637.0,149637.0,https://usaspending.gov/award/ASST_NON_AKB28583722_4340,AKB28583722,4/4/2025,National Endowment for the Humanities,,149637.0,149637.0,0.0,2022-06-01,2022.0,National Endowment for the Humanities,National Endowment for the Humanities,NATIONAL ENDOWMENT FOR THE,THE UNIVERSITY OF NORTH CAROLINA AT ASHEVILLE,THE UNIVERSITY OF NORTH CAROLINA,STATE-WIDE,USA,UNITED STATES,NORTH CAROLINA,PROMOTION OF THE HUMANITIES TEACHING AND LEARNING RESOURCES AND CURRICULUM DEVELOPMENT,PRIVATE INSTITUTION OF HIGHER EDUCATION,NEW,Education
390000.0,72222.22,"LONG-TERM RESEARCH FELLOWSHIPS AT THE NATIONAL HUMANITIES CENTER [THE NATIONAL HUMANITIES CENTER, AN INDEPENDENT CENTER EXCLUSIVELY DEVOTED TO ADVANCED HUMANITIES RESEARCH, SEEKS THREE NINE-MONTH FELLOWSHIPS FOR THE NEXT THREE-YEAR CYCLE (GRANT PERIOD JANUARY 1, 2022 - JUNE 30, 2025). SINCE 1978, THE NEH HAS GENEROUSLY SUPPORTED NHC FELLOWSHIPS DURING EACH GRANTING CYCLE. DESIGNATED ""NEH FELLOWS,"" RECIPIENTS OF THESE AWARDS ARE CHOSEN THROUGH A RIGOROUS VETTING PROCESS AND JOIN A VIBRANT INTELLECTUAL COMMUNITY OF 30-40 TOTAL FELLOWS. EACH WORKS ON A MAJOR RESEARCH PROJECT THROUGHOUT THE ACADEMIC YEAR WITH SIGNIFICANT SUPPORT FROM OUR LIBRARY STAFF AND SCHOLARLY PROGRAMS OFFICE. END-OF-YEAR EVALUATIONS FROM THE ROUGHLY 1,500 FELLOWS WHO HAVE BEEN IN RESIDENCE GENERALLY DESCRIBE THEIR YEAR AT THE NHC AS THE MOST INSPIRING AND PRODUCTIVE OF THEIR CAREERS. THE NHC FOCUSES ATTENTION TO DIVERSITY IN ALL OF ITS DIMENSIONS SO THAT FELLOWS REPRESENT A BROAD RANGE OF DISCIPLINES, INSTITUTIONS, BACKGROUNDS, AND PERSPECTIVES.]",390000.0,390000.0,https://usaspending.gov/award/ASST_NON_RA27814421_4340,RA27814421,4/4/2025,National Endowment for the Humanities,,390000.0,390000.0,0.0,2021-04-29,2021.0,National Endowment for the Humanities,National Endowment for the Humanities,NATIONAL ENDOWMENT FOR THE,NATIONAL HUMANITIES CENTER,,STATE-WIDE,USA,UNITED STATES,NORTH CAROLINA,PROMOTION OF THE HUMANITIES RESEARCH,OTHER,NEW,Justice Social Equity and Community
366000.0,366000.0,"LONG-TERM RESEARCH FELLOWSHIPS AT THE NATIONAL HUMANITIES CENTER [THE NATIONAL HUMANITIES CENTER IS THE ONLY INDEPENDENT, NONPROFIT CENTER DEDICATED EXCLUSIVELY TO ADVANCED STUDY IN ALL AREAS OF THE HUMANITIES. THE CENTER IS DEVOTED TO ADVANCING SIGNIFICANT HUMANISTIC STUDY AND REFLECTION AND TO MAKING THOSE INSIGHTS AVAILABLE BOTH INSIDE AND OUTSIDE THE ACADEMIC WORLD. THROUGH ITS RESIDENTIAL FELLOWSHIP PROGRAM, THE NATIONAL HUMANITIES CENTER PROVIDES SCHOLARS WITH THE RESOURCES NECESSARY TO GENERATE NEW KNOWLEDGE AND TO FURTHER UNDERSTANDING OF ALL FORMS OF CULTURAL EXPRESSION, SOCIAL INTERACTION, AND HUMAN THOUGHT. NATIONAL ENDOWMENT FOR THE HUMANITIES FELLOWS AT THE CENTER PRODUCE HUMANITIES SCHOLARSHIP THAT HELPS US UNDERSTAND AND INTERPRET THE HUMAN EXPERIENCE, AS INDIVIDUALS AND SOCIETIES.]",366000.0,366000.0,https://usaspending.gov/award/ASST_NON_RA29707024_4340,RA29707024,4/4/2025,National Endowment for the Humanities,GRANTS FOR FELLOWSHIP PROGRAMS AT INDEPENDENT RESEARCH INSTITUTIONS (FPIRI) SUPPORT FELLOWSHIPS AT INSTITUTIONS DEVOTED TO ADVANCED STUDY AND RESEARCH IN THE HUMANITIES.,366000.0,366000.0,0.0,2024-08-28,2024.0,National Endowment for the Humanities,National Endowment for the Humanities,NATIONAL ENDOWMENT FOR THE,NATIONAL HUMANITIES CENTER,,STATE-WIDE,USA,UNITED STATES,NORTH CAROLINA,PROMOTION OF THE HUMANITIES RESEARCH,OTHER,NEW,Justice Social Equity and Community
500000.0,500000.0,"EMBEDDING AI IN SOCIETY ETHICALLY (EASE) CENTER [WITH ARTIFICIAL INTELLIGENCE (AI) RAPIDLY DEVELOPING ACROSS ECONOMIC AND SOCIAL SECTORS, ETHICAL FRAMEWORKS ARE URGENTLY NEEDED FOR ITS ASSESSMENT AND IMPLEMENTATION. THIS PROJECT ESTABLISHES THE EMBEDDING AI IN SOCIETY ETHICALLY (EASE) CENTER TO CONFRONT EMERGING AREAS OF AGENT-BASED AI. THE CENTER FACILITATES INTERDISCIPLINARY RESEARCH, GRADUATE TRAINING, AND PUBLIC AND CIVIC ENGAGEMENT. EASE WILL BE THE HUB OF ETHICAL AI RESEARCH, PROVIDE AN INTERDISCIPLINARY ?AI ETHICS? GRADUATE MINOR, AND A SERIES OF CONFERENCES AND SPECIAL JOURNAL ISSUES ON 1) AUTONOMOUS VEHICLES (AVS), 2) LARGE LANGUAGE MODELS (LLMS), AND 3) AI-BASED TECHNOLOGIES FOR ELDERCARE.]",500000.0,500000.0,https://usaspending.gov/award/ASST_NON_RAI30139924_4340,RAI30139924,4/4/2025,National Endowment for the Humanities,NOT APPLICABLE,500000.0,500000.0,0.0,2024-09-20,2024.0,National Endowment for the Humanities,National Endowment for the Humanities,NATIONAL ENDOWMENT FOR THE,NORTH CAROLINA STATE UNIVERSITY,NORTH CAROLINA STATE UNIVERSITY,STATE-WIDE,USA,UNITED STATES,NORTH CAROLINA,PROMOTION OF THE HUMANITIES RESEARCH,PRIVATE INSTITUTION OF HIGHER EDUCATION,NEW,Justice Social Equity and Community
300000.0,140217.42,"?I SHALL NO LONGER WANT? (PSALM 23:1): THE CRITICAL EDITION OF THE HEBREW PSALTER [THE CRITICAL EDITION OF THE HEBREW PSALTER (CEHP) IS THE FIRST ECLECTIC EDITION OF THE PSALMS EVER PRODUCED. PRIOR EDITIONS OF THE PSALTER HAVE BEEN DIPLOMATIC, BASED ON A SINGLE MEDIEVAL MANUSCRIPT THAT DATES TO 1009/8 CE (MS L). THE DECISION TO BASE SCHOLARLY EDITIONS OF THE PSALTER ON MS L PREDATES THE DISCOVERY OF THE DEAD SEA SCROLLS, NOT TO MENTION MAJOR BREAKTHROUGHS IN UNDERSTANDING OTHER ANCIENT WITNESSES TO THE TEXT OF THE PSALTER IN ANTIQUITY. AS SUCH, CURRENT EDITIONS OF THE HEBREW PSALTER ARE WOEFULLY INADEQUATE, DEPENDING ON A LATE VERSION THAT HAS BEEN REPEATEDLY SHOWN TO BE DEFICIENT IN A LARGE NUMBER OF PASSAGES. CEHP OFFERS, INSTEAD, AN ECLECTIC TEXT, CRITICALLY RECONSTRUCTED FROM THE MOST ANCIENT VERSIONS AND MANUSCRIPT WITNESSES, THEREBY SETTING PSALMS RESEARCH ON FAR FIRMER FOOTING THAN EVER BEFORE. ALL SUBSEQUENT STUDY AND RESEARCH ON THE PSALMS, INCLUDING EVERY TRANSLATION OF THE PSALMS INTO ANY LANGUAGE, WILL BE BASED EXTENSIVELY, IF NOT EXCLUSIVELY, ON CEHP.]",300000.0,300000.0,https://usaspending.gov/award/ASST_NON_RQ29259423_4340,RQ29259423,4/4/2025,National Endowment for the Humanities,SUPPORTS THE PREPARATION OF EDITIONS AND TRANSLATIONS OF PRE-EXISTING TEXTS OF VALUE TO THE HUMANITIES THAT ARE CURRENTLY INACCESSIBLE OR AVAILABLE ONLY IN INADEQUATE EDITIONS OR TRANSCRIPTIONS.,300000.0,300000.0,0.0,2023-09-07,2023.0,National Endowment for the Humanities,National Endowment for the Humanities,NATIONAL ENDOWMENT FOR THE,DUKE UNIVERSITY,DUKE UNIVERSITY,STATE-WIDE,USA,UNITED STATES,NORTH CAROLINA,PROMOTION OF THE HUMANITIES RESEARCH,OTHER,NEW,Justice Social Equity and Community
250000.0,250000.0,"MYSTERIOUS MANOR COURT ROLLS-UNLOCKING AGRICULTURAL AND HEALTH SECRETS THROUGH THE DNA BASED ANALYSIS OF PARCHMENT SKINS [THE FOLLOWING IS A PROPOSAL FOR THE MANUSCRIPT PREPARATION CATEGORY OF THE NEH?S COLLABORATIVE RESEARCH FUNDING OPPORTUNITY. WE PROPOSE TO USE RECENTLY DEVELOPED TECHNIQUES OF NON-DESTRUCTIVE SAMPLING TO EXTRACT AND ANALYZE THE DNA FOUND IN PARCHMENT MANOR COURT ROLLS AND PROBATE ITINERARIES FROM THREE PARTNER INSTITUTIONS: THE NORFOLK RECORD OFFICE, THE HARVARD UNIVERSITY LAW LIBRARY, AND THE FOLGER SHAKESPEARE LIBRARY.]",250000.0,250000.0,https://usaspending.gov/award/ASST_NON_RZ30027724_4340,RZ30027724,4/4/2025,National Endowment for the Humanities,SUPPORTS GROUPS OF TWO OR MORE SCHOLARS ENGAGING IN SIGNIFICANT AND SUSTAINED RESEARCH IN THE HUMANITIES.,250000.0,250000.0,0.0,2024-09-12,2024.0,National Endowment for the Humanities,National Endowment for the Humanities,NATIONAL ENDOWMENT FOR THE,NORTH CAROLINA STATE UNIVERSITY,NORTH CAROLINA STATE UNIVERSITY,STATE-WIDE,USA,UNITED STATES,NORTH CAROLINA,PROMOTION OF THE HUMANITIES RESEARCH,PRIVATE INSTITUTION OF HIGHER EDUCATION,NEW,Justice Social Equity and Community
